Date,Site ID,Division,Site Name,Purchase Capacity (Mbps),Delay(msec),Jitter(ms),Packet Loss(),Avg(out) mb/sbit/s,Avg(in) mb/sbit/s,Peak Throughput (Mbps) ,Utilization
20-Nov-18,NKMDN01,Mymensingh,Madan,230,6.5278,1.5754 ,0.000073,14.40039063,2.723632813,35.5546875,0.154585598
20-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.1161,1.5538 ,0.00015,113.7636719,23.09960938,219.9072266,0.563864683
20-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0.0004,36.67871094,6.590820313,87.22265625,0.37922894
20-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,7,1 ,0.0004,72.26464844,14.16113281,145.5566406,0.559833233
20-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,2 ,0.0004,24.32128906,3.462890625,54.3203125,0.543203125
21-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,63.29882813,22.91894531,126.5351563,0.550152853
21-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,84.98242188,19.93261719,173.7626953,0.668318059
21-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,79.49804688,16.91210938,145.1240234,0.32249783
21-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,73.48339844,15.23046875,169.4316406,0.736659307
21-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,98.84082031,21.37988281,189.1630859,0.756652344
21-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,63.88378906,12.13867188,147.3251953,0.669659979
21-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,6,2 ,0.0004,73.79296875,14.24414063,147.9248047,0.568941556
21-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0.0004,84.01855469,19.72363281,158.5878906,0.720854048
21-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,138.0898438,30.13964844,263.6640625,0.753325893
21-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.8431,1.6569 ,0,116.5644531,22.67578125,220.6699219,0.668696733
21-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.6068,1.6461 ,0,113.1162109,26.19433594,241.0185547,0.964074219
21-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,39.140625,7.704101563,86.02929688,0.307247489
21-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.6406,1.7230 ,0,175.6513672,38.36035156,319.4765625,0.912790179
21-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,117.9580078,24.94433594,224.0771484,0.66888701
21-Nov-18,NKKND01,Mymensingh,Kendua,200,4.3538,1.0305 ,0.000038,48.41503906,8.990234375,87.54394531,0.437719727
21-Nov-18,NKMDN01,Mymensingh,Madan,230,6.4861,1.4714 ,0,11.67871094,2.598632813,26.55761719,0.115467901
21-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.0438,1.5700 ,0.000037,113.7617188,23.02734375,213.9345703,0.54855018
21-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0.0004,35.90429688,6.8515625,77.95410156,0.338930876
21-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,2 ,0,67.07519531,15.07324219,135.4863281,0.521101262
21-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,2 ,0,25.86035156,3.530273438,56.90722656,0.569072266
22-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,60.73242188,23.59277344,113.1474609,0.491945482
22-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,84.56347656,20.12890625,158.3544922,0.609055739
22-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0.0004,80.99316406,16.68847656,150.2695313,0.333932292
22-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,1 ,0,70.19824219,14.50195313,135.6484375,0.589775815
22-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0.0004,100.78125,20.59570313,196.3085938,0.785234375
22-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,64.11230469,11.82128906,138.8623047,0.631192294
22-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,6,2 ,0.0004,78.01464844,13.81152344,165.1953125,0.635366587
22-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,83.96386719,19.2109375,163.4130859,0.742786754
22-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,137.8105469,28.44921875,262.0615234,0.74874721
22-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7455,1.5778 ,0,138.8417969,22.79980469,227.5283203,0.689479759
22-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.7622,1.4273 ,0,144.6894531,25.6484375,223.5117188,0.894046875
22-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,37.3359375,7.04296875,82.7265625,0.295452009
22-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.898,1.7625 ,0,178.7451172,37.25390625,346.0019531,0.988577009
22-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0.0004,115.359375,23.62890625,219.7910156,0.656092584
22-Nov-18,NKKND01,Mymensingh,Kendua,200,4.3453,1.0280 ,0.000109,48.77441406,9.002929688,91.671875,0.458359375
22-Nov-18,NKMDN01,Mymensingh,Madan,230,6.426,1.4525 ,0,12.57226563,2.352539063,27.91894531,0.121386719
22-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.1876,1.6202 ,0.000037,113.4707031,22.04101563,221.6455078,0.568321815
22-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,1 ,0,37.25488281,6.8046875,90.35839844,0.392862602
22-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,1 ,0.0004,58.81152344,14.41308594,150.6181641,0.579300631
22-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,1 ,0,22.31347656,3.198242188,61.09667969,0.610966797
23-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0.0004,60.71679688,22.58398438,116.3554688,0.505893342
23-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,86.12304688,20.92675781,164.4951172,0.632673528
23-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,86.61132813,18.17285156,145.8212891,0.324047309
23-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,72.29003906,15.17773438,153.6220703,0.667922045
23-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,105.1220703,22.70898438,192.765625,0.7710625
23-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,68.92773438,12.71191406,143.4824219,0.652192827
23-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,7,2 ,0.0004,78.015625,14.02734375,178.1074219,0.685028546
23-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,92.91601563,20.67089844,163.2587891,0.742085405
23-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,136.6679688,29.12207031,245.5742188,0.701640625
23-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7391,1.5733 ,0.000072,121.1230469,24.22851563,256.6220703,0.777642637
23-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.8042,1.5748 ,0.000335,115.328125,26.72558594,209.4306641,0.837722656
23-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,38.61132813,7.776367188,106.1054688,0.378948103
23-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.9228,1.6233 ,0,188.4833984,39.85742188,352.4228516,1.006922433
23-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,118.4482422,24.05859375,221.1054688,0.660016325
23-Nov-18,NKKND01,Mymensingh,Kendua,200,4.253,1.1343 ,0,48.26171875,8.674804688,90.07519531,0.450375977
23-Nov-18,NKMDN01,Mymensingh,Madan,230,6.4979,1.4243 ,0,13.98339844,2.66015625,33.26074219,0.144611923
23-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.04,1.6959 ,0.000036,116.9384766,24.06445313,226.6083984,0.581047175
23-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,1 ,0.0004,34.66015625,7.123046875,74.73046875,0.324915082
23-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,2 ,0,85.70898438,15.33105469,132.578125,0.509915865
23-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,1 ,0.0004,23.67578125,3.6953125,49.62207031,0.496220703
24-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,62.03027344,21.46289063,127.2919922,0.553443444
24-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,84.9453125,19.11035156,167.8300781,0.6455003
24-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,83.76367188,17.23632813,152.3447266,0.338543837
24-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,69.04101563,14.08496094,153.9707031,0.66943784
24-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,96.85839844,20.21386719,188.0800781,0.752320313
24-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,64.36328125,11.95996094,129.8134766,0.590061257
24-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,6,2 ,0.0004,76.2421875,13.77539063,159.0625,0.611778846
24-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,83.66699219,19.2109375,148.2021484,0.673646129
24-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0.0004,138.5605469,28.84082031,255.2070313,0.729162946
24-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7795,1.7097 ,0,114.0185547,22.671875,224.9853516,0.681773793
24-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,6.0559,1.7225 ,0,110.9414063,24.96875,207.4697266,0.829878906
24-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,36.78027344,7.125,97.04003906,0.346571568
24-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.866,1.6629 ,0.00007,175.8857422,37.12597656,324.1484375,0.926138393
24-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,118.6425781,23.56152344,252.8125,0.754664179
24-Nov-18,NKKND01,Mymensingh,Kendua,200,4.329,1.0852 ,0,46.07617188,8.3125,86.22167969,0.431108398
24-Nov-18,NKMDN01,Mymensingh,Madan,230,6.6017,1.3985 ,0,11.05175781,2.401367188,25.50097656,0.110873811
24-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.0657,1.7291 ,0.000035,113.8242188,21.7890625,214.6191406,0.550305489
24-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,1 ,0.0004,33.78515625,6.560546875,88.61425781,0.385279382
24-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,2 ,0.0004,69.69042969,14.34179688,148.3037109,0.570398888
24-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,1 ,0,22.38183594,3.4375,56.25488281,0.562548828
25-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,63.76367188,22.46582031,129.53125,0.563179348
25-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,1 ,0,84.71289063,20.45605469,152.8896484,0.588037109
25-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,80.16113281,16.67675781,145.9765625,0.324392361
25-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,69.90625,14.05664063,139.3398438,0.605825408
25-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0.0004,96.09082031,20.57617188,215.9140625,0.86365625
25-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,62.32714844,12.12792969,129.65625,0.589346591
25-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,6,2 ,0.0004,76.31445313,14.07421875,193.4697266,0.744114333
25-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,83.50390625,18.61523438,155.8095703,0.70822532
25-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,139.6357422,29.06445313,273.3457031,0.780987723
25-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.4163,1.6596 ,0,118.0087891,22.94433594,234.5869141,0.710869437
25-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.7507,1.7400 ,0,111.7636719,25.84472656,208.9980469,0.835992188
25-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,36.88671875,6.700195313,93.03417969,0.332264927
25-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.8642,1.7737 ,0,170.5185547,35.86914063,324.3974609,0.926849888
25-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,116.28125,23.97460938,238.2529297,0.711202775
25-Nov-18,NKKND01,Mymensingh,Kendua,200,4.5516,1.0104 ,0,47.04589844,8.581054688,93.53808594,0.46769043
25-Nov-18,NKMDN01,Mymensingh,Madan,230,6.6593,1.5343 ,0,11.30957031,2.458007813,31.22851563,0.135776155
25-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.1886,1.7456 ,0,111.1728516,22.31054688,242.1523438,0.620903446
25-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0,35.73828125,7.07421875,94.22167969,0.409659477
25-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,1 ,0.0004,71.80761719,14.61035156,146.5751953,0.563750751
25-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,2 ,0,24.04296875,3.631835938,58.04003906,0.580400391
26-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,64.79101563,8.661132813,124.8242188,0.542713995
26-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,1 ,0.0004,79.45800781,24.24316406,149.0410156,0.573234675
26-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,79.60546875,18.44433594,148.6123047,0.330249566
26-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,60.61425781,16.7109375,114.2265625,0.496637228
26-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,100.2753906,13.20605469,204.9941406,0.819976563
26-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0,63.7890625,30.87207031,127.4589844,0.57935902
26-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,7,2 ,0.0004,78.43554688,12.19726563,186.8867188,0.718795072
26-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0.0004,85.10253906,13.8671875,149.5263672,0.679665305
26-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0.0004,136.7265625,18.58007813,260.3837891,0.743953683
26-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,0,0,0,0,0,218.3144531,0.661558949
26-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,0,0,0,0,0,206.3232422,0.825292969
26-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,40.01757813,27.71777344,88.85058594,0.317323521
26-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,0,0,0,0,0,339.9765625,0.971361607
26-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,117.3720703,0.516601563,222.8232422,0.665144007
26-Nov-18,NKKND01,Mymensingh,Kendua,200,0,0,0,0,0,88.6171875,0.443085938
26-Nov-18,NKMDN01,Mymensingh,Madan,230,0,0,0,0,0,25.58105469,0.111221977
26-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,0,0,0,0,0,234.4414063,0.601131811
26-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0.0004,34.47265625,29.05859375,100.4541016,0.436756963
26-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,1 ,0.0004,72.34863281,6.606445313,151.5703125,0.58296274
26-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,1 ,0,23.87988281,0.021484375,61.70800781,0.617080078
27-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,64.95898438,23.4140625,127.7910156,0.555613111
27-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,87.81738281,20.37011719,186.9521484,0.719046725
27-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,77.02441406,16.06347656,146.8603516,0.326356337
27-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,64.70410156,13.59082031,134.1064453,0.583071501
27-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,99.23339844,20.78125,180.1962891,0.720785156
27-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,64.703125,12.17675781,130.1484375,0.591583807
27-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,7,2 ,0.0004,75.66503906,13.56445313,168.7802734,0.649154898
27-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,89.88769531,18.97558594,170.6669922,0.775759055
27-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,134.8691406,28.43457031,249.7685547,0.713624442
27-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7174,1.6604 ,0,112.4384766,21.90429688,218.9707031,0.663547585
27-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.8701,1.7216 ,0,111.1914063,24.88964844,200.7080078,0.802832031
27-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,41.54101563,7.75,85.66113281,0.305932617
27-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.8097,1.5971 ,0,172.609375,36.59277344,302.2851563,0.863671875
27-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,117.5478516,23.45703125,238.3095703,0.711371852
27-Nov-18,NKKND01,Mymensingh,Kendua,200,4.2783,1.1255 ,0,47.921875,8.512695313,85.36425781,0.426821289
27-Nov-18,NKMDN01,Mymensingh,Madan,230,6.6043,1.5558 ,0,11.85351563,2.637695313,27.72265625,0.120533288
27-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,6.0946,1.6463 ,0.000268,114.4785156,22.34960938,223.6474609,0.573455028
27-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0.0004,34.75292969,6.517578125,87.7578125,0.381555707
27-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,7,2 ,0,71.57128906,14.60546875,136.3632813,0.524474159
27-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,1 ,0,24.33691406,3.870117188,51.08984375,0.510898438
28-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,63.36621094,23.62207031,131.2910156,0.570830503
28-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,89.578125,20.69921875,162.6708984,0.625657302
28-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,80.57421875,17.6875,144.5771484,0.321282552
28-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,65.62792969,14.21679688,138.7089844,0.603082541
28-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,102.2558594,20.85546875,214.4951172,0.857980469
28-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,65.3984375,11.99316406,135.0849609,0.61402255
28-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,7,2 ,0.0004,76.48828125,13.734375,166.8251953,0.641635367
28-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,83.15136719,18.97949219,155.0830078,0.704922763
28-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,128.7568359,27.86816406,237.1660156,0.677617188
28-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7642,1.4748 ,0,112.9970703,22.26171875,231.2529297,0.700766454
28-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.8889,1.7601 ,0,110.8867188,25.22167969,220.6103516,0.882441406
28-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,38.46875,7.594726563,86.55175781,0.309113421
28-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.9927,1.8758 ,0.00007,170.9394531,36.00390625,319.8574219,0.913878348
28-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,119.7832031,23.45117188,219.6669922,0.655722365
28-Nov-18,NKKND01,Mymensingh,Kendua,200,4.3595,1.0308 ,0,47.77441406,8.883789063,86.19140625,0.430957031
28-Nov-18,NKMDN01,Mymensingh,Madan,230,6.4903,1.5206 ,0,12.46191406,2.629882813,37.66308594,0.163752548
28-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,5.9521,1.9480 ,0,113.0947266,22.50585938,221.0800781,0.566871995
28-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0.0004,35.50195313,6.823242188,94.67089844,0.411612602
28-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,2 ,0.0004,70.62304688,14.95507813,145.9746094,0.561440805
28-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,2 ,0,23.24414063,3.735351563,60.05175781,0.600517578
29-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,63.36621094,23.62207031,131.2910156,0.570830503
29-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,89.578125,20.69921875,162.6708984,0.625657302
29-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,80.57421875,17.6875,144.5771484,0.321282552
29-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,65.62792969,14.21679688,138.7089844,0.603082541
29-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0,102.2558594,20.85546875,214.4951172,0.857980469
29-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,65.3984375,11.99316406,135.0849609,0.61402255
29-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,7,2 ,0.0004,76.48828125,13.734375,166.8251953,0.641635367
29-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,2 ,0,83.15136719,18.97949219,155.0830078,0.704922763
29-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,128.7568359,27.86816406,237.1660156,0.677617188
29-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7642,1.4748 ,0,112.9970703,22.26171875,231.2529297,0.700766454
29-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.8889,1.7601 ,0,110.8867188,25.22167969,220.6103516,0.882441406
29-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,38.46875,7.594726563,86.55175781,0.309113421
29-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,5.9927,1.8758 ,0.00007,170.9394531,36.00390625,319.8574219,0.913878348
29-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,119.7832031,23.45117188,219.6669922,0.655722365
29-Nov-18,NKKND01,Mymensingh,Kendua,200,4.3595,1.0308 ,0,47.77441406,8.883789063,86.19140625,0.430957031
29-Nov-18,NKMDN01,Mymensingh,Madan,230,6.4903,1.5206 ,0,12.46191406,2.629882813,37.66308594,0.163752548
29-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,5.9521,1.9480 ,0,113.0947266,22.50585938,221.0800781,0.566871995
29-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0.0004,35.50195313,6.823242188,94.67089844,0.411612602
29-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,2 ,0.0004,70.62304688,14.95507813,145.9746094,0.561440805
29-Nov-18,TNSDR56,Mymensingh,Gharinda_Tangail Sadar,100,3,2 ,0,23.24414063,3.735351563,60.05175781,0.600517578
30-Nov-18,JPDWG02,Mymensingh,Katharbill 25m Land,230,7,2 ,0,62.99902344,23.12304688,141.0097656,0.613085938
30-Nov-18,JPMLN03,Mymensingh,Hajrabari bazar,260,6,2 ,0,92.96191406,21.76269531,171.3007813,0.658849159
30-Nov-18,JPSDR04,Mymensingh,Nandina 55m land,450,7,2 ,0,88.06445313,18.21875,146.5292969,0.32562066
30-Nov-18,JPSDR14,Mymensingh,Ghoradhap 32m Land,230,6,2 ,0,72.69140625,15.42675781,155.2177734,0.674859885
30-Nov-18,JPSSB02,Mymensingh,Simla Bazar,250,7,2 ,0.0004,107.7431641,22.42480469,190.3720703,0.761488281
30-Nov-18,MYFLP04,Mymensingh,Bowla 25m land,220,6,2 ,0.0004,68.86621094,12.88378906,132.9697266,0.604407848
30-Nov-18,MYFLP05,Mymensingh,Chandhara Bazar 25m lan,260,6,1 ,0.0004,79.90039063,15.02929688,166.8720703,0.641815655
30-Nov-18,MYGFG03,Mymensingh,Kandipara bazar land,220,5,1 ,0,88.74023438,20.19042969,174.6064453,0.793665661
30-Nov-18,MYISG02,Mymensingh,Ishwarganj 55m,350,6,2 ,0,145.4267578,30.4375,269.2910156,0.769402902
30-Nov-18,MYNND02,Mymensingh,Musulli 55m,330,6.7601,1.7506 ,0,123.1064453,25.02734375,223.6953125,0.677864583
30-Nov-18,MYNND04,Mymensingh,Madarinagar land,250,5.9653,2.0482 ,0.000035,122.4951172,27.45019531,209.7539063,0.839015625
30-Nov-18,MYSDR18,Mymensingh,Biddaganj Bazar 25m,280,6,2 ,0,40.78027344,7.791992188,89.00292969,0.317867606
30-Nov-18,MYTRL04,Mymensingh,Kashiganj Land,350,6.0299,1.8148 ,0,181.8671875,39.76464844,336.7714844,0.962204241
30-Nov-18,NKATP01,Mymensingh,Atpara 55m,335,6,2 ,0,123.7119141,24.99804688,228.0253906,0.680672808
30-Nov-18,NKKND01,Mymensingh,Kendua,200,4.3054,1.1667 ,0,50.83886719,8.725585938,95.00390625,0.475019531
30-Nov-18,NKMDN01,Mymensingh,Madan,230,6.6434,1.5913 ,0,13.43066406,2.826171875,32.07910156,0.139474355
30-Nov-18,NKPBD01,Mymensingh,Jaria land 55m,390,5.9264,1.7276 ,0.000035,120.8818359,24.19824219,238.9921875,0.612800481
30-Nov-18,SRJNG02,Mymensingh,Jhinaigati land 55m,230,7,2 ,0,37.11230469,7.290039063,90.78710938,0.394726563
30-Nov-18,SRSDR07,Mymensingh,Kamarer Char 32m Land,260,6,1 ,0,74.78125,15.86621094,156.6259766,0.602407602
