Date,Open,High,Low,Close
10/1/2018,428.6772679,444.5777547,423.3458615,437.3978395
10/2/2018,390.838109,432.9045915,379.710891,428.7417823
10/3/2018,380.0638178,391.3123146,367.9236078,391.0241621
10/4/2018,395.8947239,398.478901,370.8606178,380.3840683
10/5/2018,391.0414936,399.3759443,391.0414936,395.8875695
10/6/2018,395.3052362,399.7370784,385.8307281,391.1204549
10/7/2018,379.5515837,393.9873761,377.3497188,393.9873761
10/8/2018,395.2268765,398.2490185,367.9355063,379.512855
10/9/2018,401.5838666,403.4886666,392.6001854,394.9619571
10/10/2018,389.7108199,406.3039653,386.2184841,401.5905863
10/11/2018,386.1564674,400.7006254,382.9851134,389.8754851
10/12/2018,371.1338591,396.5069916,369.3363335,386.2951734
11/1/2018,385.549871,411.2283118,357.1436344,370.6717115
11/2/2018,345.7986019,388.8479743,343.5874341,385.1997193
11/3/2018,334.633743,348.6113723,329.3409369,345.5546493
11/4/2018,318.1449863,338.63119,315.7510899,334.5866293
11/5/2018,316.5553739,324.3808033,313.1095935,318.1908844
11/6/2018,321.8297516,325.9059655,307.7213587,316.6572523
11/7/2018,309.6579232,330.7012154,309.6579232,321.5140882
11/8/2018,303.6923677,316.3863257,300.2678283,309.6436093
11/9/2018,279.0263641,306.7409995,279.0263641,304.0567612
11/10/2018,274.7226984,286.1928319,269.2397846,279.2154095
11/11/2018,262.3886473,277.5834764,261.0470832,274.689049
11/12/2018,245.0372655,262.9850389,242.484339,262.1906563
12/1/2018,236.3025097,246.1862635,235.6809691,245.0167285
12/2/2018,238.4948764,239.5762535,234.852643,236.1531677
12/3/2018,235.4583012,239.1606849,233.2797448,238.4875237
12/4/2018,232.8556779,236.5439774,232.3248845,235.4838052
12/5/2018,233.6913952,234.4150637,232.1099647,232.7730856
12/6/2018,238.4509156,239.0062529,231.6211689,233.640883
12/7/2018,240.1436423,241.4026965,237.0961713,238.4235269
12/8/2018,239.9756151,242.0037772,237.7961931,240.2114942
12/9/2018,242.1818661,244.3105163,238.23237,239.6045848
12/10/2018,239.4596338,243.3111359,237.7702107,242.1316952
12/11/2018,241.0447877,241.5274781,238.3312308,239.4581769
12/12/2018,242.8680187,242.8837953,236.7305337,240.9849852
1/1/2019,246.7482909,247.2916686,239.8986459,243.0159678
1/2/2019,239.1599767,248.3088628,238.3983686,246.6700154
1/3/2019,240.9725937,242.68186,234.2186558,239.0755283
1/4/2019,227.6850115,242.1327133,227.0295228,241.5102251
1/5/2019,228.9761979,229.856724,224.5444904,227.6645987
1/6/2019,225.2884772,230.0541339,225.1333095,229.0741123
1/7/2019,229.3189554,229.6293206,224.9139653,225.3870633
1/8/2019,231.2889087,232.3968764,225.4619574,229.3922016
1/9/2019,226.1345854,232.7561194,224.8357379,231.1134217
1/10/2019,227.9684239,229.476812,224.8151784,226.3149974
1/11/2019,225.3614364,229.9032067,222.2549971,228.1948667
1/12/2019,222.9144864,228.5982894,219.4726779,225.3471684
2/1/2019,229.6314913,232.4934167,220.5645686,222.9597859
2/2/2019,232.8774813,233.9019277,229.2594646,229.6680392
2/3/2019,235.7028457,236.0534058,230.2965953,232.9444867
2/4/2019,244.1859213,248.5080196,232.8077335,235.7724621
2/5/2019,242.5370216,244.8644154,239.7597286,244.1421443
2/6/2019,229.0033748,243.7760198,228.93474,242.5331931
2/7/2019,229.2161412,232.3589487,228.4929935,228.9898205
2/8/2019,226.976369,231.449017,226.6406308,229.2742568
2/9/2019,231.9549711,232.154108,226.7951857,227.1382898
2/10/2019,232.8986899,234.5706469,228.9514349,232.1011626
2/11/2019,234.492377,235.9540547,229.3416391,233.0282795
2/12/2019,229.7623048,236.3943046,228.4261442,234.4161741
3/1/2019,234.0583024,234.2378393,221.241758,229.9289018
3/2/2019,238.9681867,239.1014527,232.9581963,234.1146952
3/3/2019,237.544621,239.1930965,235.8896801,238.9088428
3/4/2019,231.6254622,239.3546871,229.6450584,237.4932103
3/5/2019,247.5485317,249.8883047,229.9429729,231.7026694
3/6/2019,244.8220739,248.6511553,242.8197467,247.4449437
3/7/2019,246.175025,248.3424383,242.3385462,244.9114538
3/8/2019,245.1785728,246.6441973,241.5421836,246.3098986
3/9/2019,241.908075,245.435254,236.3252587,245.1672591
3/10/2019,241.201354,245.9810416,239.72454,241.9313201
3/11/2019,244.3495866,247.329503,240.6820509,241.2219918
3/12/2019,244.1052802,245.9289724,236.7653029,244.4263876
4/1/2019,237.3952116,244.179324,235.464454,244.179324
4/2/2019,246.8281932,252.2220028,233.2252994,237.2190615
4/3/2019,230.8602526,248.2362749,230.4880459,246.9917603
4/4/2019,242.3513844,244.0452613,230.0528313,230.9757009
4/5/2019,220.7172107,243.9431445,218.7444543,242.3455902
4/6/2019,219.9250552,224.2168769,218.2380491,220.6751243
4/7/2019,208.8854333,220.2765071,206.2426682,219.8404313
4/8/2019,201.8930067,208.8634294,201.7850612,208.8634294
4/9/2019,205.2595625,205.7525463,200.2642748,201.90231
4/10/2019,201.9826478,206.3614446,200.6675502,205.3197501
4/11/2019,208.7160634,210.5950838,202.370351,202.370351
4/12/2019,207.1944884,210.3864561,205.2942145,208.6944028
5/1/2019,199.8371164,208.5915398,198.0408613,207.1691946
5/2/2019,210.1291515,211.6251812,193.3464293,199.8836056
5/3/2019,213.446236,214.7168198,207.975821,210.0967356
5/4/2019,214.60494,214.60494,210.1430527,213.4511109
5/5/2019,207.1797859,215.9084687,207.1090638,214.5250552
5/6/2019,200.6088668,209.1609362,200.1028012,207.1586943
5/7/2019,195.6133925,202.7711975,194.5015896,200.6771186
5/8/2019,202.955397,203.5663933,193.7556776,195.6226583
5/9/2019,198.891506,204.1176011,196.8688146,202.9491008
5/10/2019,189.3741056,200.1973229,189.1277064,199.1932834
5/11/2019,185.8773401,191.6013441,185.7017976,189.3125023
5/12/2019,188.6321899,191.3623286,180.7183342,185.912837
6/1/2019,211.5521925,211.5521925,182.7111629,188.5995704
6/2/2019,213.1421724,214.7391259,209.07152,211.6001236
6/3/2019,212.1982349,216.3276887,208.8307377,212.9915798
6/4/2019,203.9128504,214.3924668,202.0748373,212.2894058
6/5/2019,206.4813579,211.5346226,204.0408785,204.0557823
6/6/2019,208.0130047,211.7786247,204.0311299,206.7744045
6/7/2019,210.8908571,211.828388,199.047731,208.1740109
6/8/2019,215.3520721,219.2708676,208.6923735,210.9331569
6/9/2019,214.2300878,215.8475339,212.8786707,215.3253842
6/10/2019,207.9017311,217.6280199,207.7808868,214.2191064
6/11/2019,216.9091338,227.5296899,206.4369244,207.6020559
6/12/2019,198.4651918,218.4546308,198.1245078,216.9682239
7/1/2019,197.2735118,198.7865518,194.8494257,198.415383
7/2/2019,197.4757162,199.5527981,193.454161,197.2247212
7/3/2019,195.4135891,199.3449687,194.7680727,197.3175302
7/4/2019,189.207402,196.7923782,188.4595336,195.5153007
7/5/2019,185.2221033,190.2103882,185.2221033,189.2369419
7/6/2019,182.620174,189.0888651,180.3406516,185.0286708
7/7/2019,172.6703909,183.751005,171.8265994,182.5995748
7/8/2019,172.0177101,175.1784598,170.5528417,172.7377005
7/9/2019,181.4802299,186.0835432,170.3212715,172.2971576
7/10/2019,186.8619869,188.0989207,180.1208198,181.6149591
7/11/2019,171.6180749,187.9404731,171.6180749,186.9140058
7/12/2019,172.2794252,174.2759026,169.7515664,171.6385827
8/1/2019,153.2004176,173.1572756,150.3594246,172.1573828
8/2/2019,157.5656432,160.7111265,152.802836,153.2868929
8/3/2019,156.3559523,160.9442734,155.8659391,157.5963957
8/4/2019,160.7206657,160.7497008,151.6144912,156.2795491
8/5/2019,158.2323949,164.5169477,156.3205086,161.1424201
8/6/2019,158.5389847,161.1675733,155.2983424,158.2160237
8/7/2019,170.8292645,170.9497741,154.9144745,158.4124486
8/8/2019,172.7612678,172.8977847,167.9871147,170.8071475
8/9/2019,165.2403285,173.2102705,164.493199,172.6417338
8/10/2019,169.1474533,175.2041318,164.2033199,165.1019425
8/11/2019,143.6082095,169.2726486,143.5446068,169.1358846
8/12/2019,145.2610153,146.1285211,142.1020777,143.5466487
9/1/2019,142.2151844,145.3773066,140.1218293,145.2193846
9/2/2019,142.1104506,146.8998785,139.6193793,142.0913099
9/3/2019,135.7321729,146.7870924,135.7321729,142.0291476
9/4/2019,133.6123245,135.6345523,129.7309443,135.6345523
9/5/2019,132.8209224,134.2741356,131.6528916,133.5935651
9/6/2019,125.5778965,133.9114709,125.2896801,132.9045381
9/7/2019,131.0153372,131.1740804,125.4500536,125.5837304
9/8/2019,134.0327396,134.0327396,126.9621904,130.9864949
9/9/2019,138.3699316,139.9026971,133.9379402,133.9379402
9/10/2019,136.1906804,138.8305727,134.8860359,138.3615573
9/11/2019,138.9149673,141.4037865,134.3042318,136.1958929
9/12/2019,135.1941337,141.9485326,133.1687761,138.761445
10/1/2019,123.3659811,134.911612,121.8678838,134.911612
10/2/2019,132.8511424,136.151645,122.9093364,123.3211477
10/3/2019,133.1017658,135.9724158,127.1637571,132.8187078
10/4/2019,136.6492791,150.8538096,122.6056603,132.7371701
10/5/2019,114.8398246,140.5277188,114.7328664,136.593858
10/6/2019,113.8576459,116.021622,111.7431138,114.842273
10/7/2019,110.406785,118.9882852,110.406785,113.9427502
10/8/2019,124.9961133,124.9961133,105.1714429,110.605876
10/9/2019,123.2460663,132.2421474,121.8536526,125.2143043
10/10/2019,133.5824731,134.4843722,122.4144754,123.3060246
10/11/2019,112.6899948,137.4295362,95.18430052,133.2018072
10/12/2019,194.7389167,195.1479414,111.2107123,112.3471238
11/1/2019,200.7680297,202.9543041,184.3621575,194.8685285
11/2/2019,202.8639579,205.7142516,198.0644974,200.7672474
11/3/2019,201.3184948,207.4514004,192.2698991,201.9863271
11/4/2019,237.7806928,237.7806928,200.6029894,200.6890523
11/5/2019,243.7501927,249.9784915,237.5512887,237.853095
11/6/2019,229.1684273,243.5549742,228.7435821,243.5252997
11/7/2019,224.6418879,234.3644625,224.6418879,229.2681889
11/8/2019,224.5653445,228.0404212,222.0888815,224.5179764
11/9/2019,230.5239642,232.3258076,221.7326609,224.4796223
11/10/2019,218.7116244,232.8115803,217.284287,230.5697818
11/11/2019,219.7526778,226.6778797,214.1304382,218.9705999
11/12/2019,226.8334444,232.2566291,219.8485126,219.8485126
12/1/2019,226.9876083,234.208941,216.3462025,226.7605015
12/2/2019,225.6870436,237.2289212,212.6645202,226.7533953
12/3/2019,247.7402039,249.6497045,221.2665553,225.6802655
12/4/2019,265.2833874,265.4314748,246.8589983,247.8175923
12/5/2019,273.705093,275.5395147,259.6251673,265.2164173
12/6/2019,262.2783985,273.754156,261.9605093,273.754156
12/7/2019,265.5515726,266.3871919,258.9131352,262.331721
12/8/2019,257.8911246,267.004846,255.6890934,265.6006125
12/9/2019,259.8198643,263.695401,250.9512618,257.949455
12/10/2019,282.0362832,283.5379342,259.7639627,259.7639627
12/11/2019,266.5088062,283.1961451,261.463886,281.9445791
12/12/2019,259.8905521,266.8712409,244.3353231,266.3634463
1/1/2020,264.9040492,272.8824339,242.4844123,259.8947035
1/2/2020,284.5613032,287.1236968,264.279672,264.7285853
1/3/2020,268.023277,285.0564203,262.7625123,284.2175096
1/4/2020,265.0526899,273.7410568,258.9225061,268.099256
1/5/2020,235.8982178,272.3988401,235.8962752,265.4061261
1/6/2020,223.384938,236.5471278,218.6176145,235.8511995
1/7/2020,228.5491292,229.1846088,218.0800521,223.5226996
1/8/2020,222.9822349,229.8642469,222.9822349,228.57857
1/9/2020,222.5109652,226.5880934,215.3862902,223.1465217
1/10/2020,212.3158888,223.1409303,212.3042014,222.7260663
1/11/2020,204.1296954,214.5977097,201.9040725,212.3390797
1/12/2020,189.2991016,206.8040012,188.7526882,204.2302447
2/1/2020,189.8617277,191.1114894,185.4036239,189.2506024
2/2/2020,188.6074135,193.4368889,188.0126889,189.8650632
2/3/2020,183.5325058,193.0803969,180.173944,188.6175382
2/4/2020,180.1137709,183.8455551,179.7451853,183.6739471
2/5/2020,184.7369022,185.4058424,176.296817,180.1601752
2/6/2020,174.917705,186.2604898,172.3746339,184.6904764
2/7/2020,176.3478876,178.8429686,175.0503379,175.0503379
2/8/2020,170.8848629,176.3703205,170.7380646,176.3703205
2/9/2020,168.0088573,172.9229136,166.9010976,170.9308904
2/10/2020,161.1768228,168.2203172,160.2811268,168.0771005
2/11/2020,163.0672894,163.227227,158.6324774,161.2839364
2/12/2020,162.8993733,164.3094467,156.7497446,163.0511829
3/1/2020,168.2957066,168.3122412,160.295319,162.9285584
3/2/2020,169.6085392,171.0086959,166.7742318,168.2941617
3/3/2020,167.0604715,169.9101158,165.8197191,169.6971639
3/4/2020,166.9041329,169.1148796,162.3315983,167.1205093
3/5/2020,175.4675968,177.2476285,163.6768599,166.969842
3/6/2020,170.7477207,178.5287823,166.7890156,175.3656715
3/7/2020,164.4893786,173.0692067,162.775606,170.779958
3/8/2020,166.3328309,167.0581487,159.709646,164.391011
3/9/2020,165.7346149,170.4256684,161.1096205,166.2306851
3/10/2020,144.2510488,167.6815537,144.0649254,165.9553586
3/11/2020,146.2201326,146.7912337,142.907138,144.2265911
3/12/2020,143.0325426,146.1458663,142.7076457,145.8739312
4/1/2020,143.4091082,146.480905,142.2079547,142.9271145
4/2/2020,138.9670434,144.1673215,135.5203966,143.9637812
4/3/2020,141.1557768,141.393989,136.2364044,138.9791967
4/4/2020,143.4878285,146.8280003,138.2682023,141.2581344
4/5/2020,144.3119902,145.0017748,140.4888772,143.5439983
4/6/2020,136.3055474,144.3281824,136.079632,144.3041537
4/7/2020,135.072094,139.4102021,135.0456292,136.2767767
4/8/2020,134.1685232,136.0527142,133.0405511,135.0693713
4/9/2020,127.4112613,134.5540137,126.4900198,134.1717125
4/10/2020,130.8200377,130.8200377,126.9549107,127.4101824
4/11/2020,129.6306557,132.8353569,129.1982846,130.8020081
4/12/2020,132.612268,133.7326736,128.7981504,129.6108594
5/1/2020,134.7965167,136.7573567,131.5455629,132.6334889
5/2/2020,128.2668714,136.8111967,127.9976555,134.7579854
5/3/2020,127.2130153,130.2581691,126.8996968,128.3227117
5/4/2020,126.3687954,128.0975715,124.8208114,127.2146109
5/5/2020,126.4863257,130.8983511,125.406443,126.3612229
5/6/2020,129.068501,129.068501,124.88549,126.4546376
5/7/2020,128.6292528,131.6722924,127.3087719,129.0638929
5/8/2020,132.3069884,134.731755,127.4167204,128.6140889
5/9/2020,128.098122,133.1600305,127.9284859,132.3725195
5/10/2020,129.0959661,129.1476626,127.6120899,128.1309493
5/11/2020,129.3843667,129.7563007,126.9853522,129.0660499
5/12/2020,133.0527791,134.1906426,125.9716636,129.32113
6/1/2020,122.6568358,133.3941601,119.7800582,133.0921944
6/2/2020,133.647182,134.0115345,121.3950781,122.6038881
6/3/2020,143.1395331,143.2248526,132.4566579,133.61403
6/4/2020,142.8649886,143.9253512,139.4269509,143.1149898
6/5/2020,144.9534177,145.5290793,142.4345599,142.8692272
6/6/2020,145.655689,145.8571065,143.7465246,144.9447419
6/7/2020,143.6156582,145.7516523,141.4369797,145.6040105
6/8/2020,146.3206481,147.1392026,143.045365,143.6079984
6/9/2020,148.1798587,148.5644636,144.9079557,146.267046
6/10/2020,151.22439,151.9139437,147.6213658,148.2251688
6/11/2020,148.7436771,152.3929234,148.3133442,151.2647253
6/12/2020,149.1976065,149.7997187,148.3747759,148.7681629
7/1/2020,149.3964889,149.6705236,147.6065207,149.1944478
7/2/2020,146.6864923,153.1554027,145.4590826,149.2489946
7/3/2020,147.9183883,150.6808172,145.0008918,146.7477378
7/4/2020,149.0582481,150.3104254,146.0016714,147.9564152
7/5/2020,151.175478,152.1169608,147.6068028,149.0591527
7/6/2020,152.4919223,152.4919223,147.0679269,151.1857294
7/7/2020,155.2864089,156.6912928,151.2253424,152.5396913
7/8/2020,151.7686,156.8484087,151.4604318,155.3041459
7/9/2020,153.0692434,156.6135919,151.0911239,151.717574
7/10/2020,148.3968177,154.8872098,143.5256082,153.0105521
7/11/2020,146.4043045,150.0047597,145.2168801,148.9650662
7/12/2020,142.6970011,150.2079693,133.802338,146.4765357
8/1/2020,153.4305265,153.965918,142.8347014,142.8347014
8/2/2020,150.2122134,154.1015597,147.6012436,153.4177918
8/3/2020,161.5058875,163.0280975,142.3440941,150.268171
8/4/2020,175.6736,176.2092066,159.36513,161.4627255
8/5/2020,177.4152774,178.9931475,175.290438,175.6983433
8/6/2020,180.502464,182.528003,175.1971176,177.4555454
8/7/2020,185.0414617,186.9271567,179.1755142,180.5596049
8/8/2020,183.3508253,188.1913461,182.3368005,185.1192355
8/9/2020,180.4991008,184.1552722,179.9856785,183.3483592
8/10/2020,186.0581661,186.2518321,179.3795596,180.5211809
8/11/2020,188.2725091,188.6345933,184.9922871,185.9996359
8/12/2020,186.9424417,189.331878,185.9379492,188.2587452
9/1/2020,185.5648418,187.9480301,184.1910526,186.8434116
9/2/2020,189.5029247,190.3384241,185.0863167,185.4896461
9/3/2020,184.9433558,190.9206163,184.6867815,189.4772742
9/4/2020,184.3117225,185.8385386,183.9022309,185.0287221
9/5/2020,187.924265,188.8159716,182.5413619,184.2114703
9/6/2020,191.5043065,191.8610933,186.5670034,187.9765437
9/7/2020,189.1134969,193.5472485,188.6676807,191.5938415
9/8/2020,186.3093103,191.2578317,184.3319844,189.3041706
9/9/2020,182.3190312,188.0229365,181.8216029,186.3551908
9/10/2020,183.9948251,185.0242195,179.8181386,182.4250219
9/11/2020,184.0181525,185.7089535,182.7976728,183.9257174
9/12/2020,183.8036908,185.0597131,181.0944921,183.9699024
10/1/2020,184.797621,188.7512668,180.0683569,183.9669176
10/2/2020,190.3363907,191.1119392,181.5463742,184.6921644
10/3/2020,182.670386,191.8467615,182.3643693,190.3425821
10/4/2020,184.3975116,187.8831556,180.2495595,182.6628176
10/5/2020,179.9326373,188.1553324,177.6823603,184.2422113
10/6/2020,181.6670647,195.9425085,176.1338016,179.8354781
10/7/2020,162.1897166,183.0001181,161.966017,181.5232142
10/8/2020,162.5141086,164.1475676,160.8879554,162.1685406
10/9/2020,172.2628031,172.420584,157.4634177,162.4027878
10/10/2020,174.9050637,175.6500248,172.2662305,172.3008541
10/11/2020,175.5247537,177.7417272,173.287744,174.9209876
10/12/2020,172.9747545,176.7186816,171.2107174,175.5343737
11/1/2020,173.649452,175.6082254,172.2154598,172.9130258
11/2/2020,177.9885498,178.179793,171.0050535,173.6213408
11/3/2020,175.9068942,178.8995515,174.5658267,178.0283483
11/4/2020,181.3437351,181.6686093,174.0641575,176.0135114
11/5/2020,186.9770541,187.7598667,179.4627869,181.4060597
11/6/2020,182.0284711,187.303618,181.6622718,186.9609064
11/7/2020,180.8613144,185.07592,180.3171594,182.075153
11/8/2020,182.5340337,186.3048885,179.9848378,180.82664
11/9/2020,191.8010745,195.3187993,181.66184,182.5696919
11/10/2020,193.1910758,193.896929,188.3064694,191.6596724
11/11/2020,182.0362977,194.3004964,180.6684417,193.2932579
11/12/2020,181.113357,184.3599657,179.1333882,182.0215638
12/1/2020,172.9403415,182.3563478,171.5278115,181.1863333
12/2/2020,176.3643842,177.3645454,171.2997804,173.0591448
12/3/2020,176.9463237,177.7132439,173.0695576,176.3515228
12/4/2020,175.2384292,178.5520788,173.5640852,176.9850069
12/5/2020,180.7037091,180.799203,172.5998764,175.1993415
12/6/2020,177.2240533,180.8261218,175.3342747,180.7105063
12/7/2020,180.2091171,185.0455351,175.8126526,177.3404197
12/8/2020,170.4613528,179.8722015,167.0366058,179.8722015
12/9/2020,174.6127454,175.2102185,166.997689,170.5034854
12/10/2020,174.6808326,175.7787305,170.7739535,174.5728917
12/11/2020,166.6516999,175.6107838,163.2094988,174.7109929
12/12/2020,170.7569193,171.6926442,157.1303307,166.7271245
1/1/2021,168.1335706,174.7197744,164.9134786,170.8926951
1/2/2021,201.8420856,203.5005445,162.7277879,168.1107362
1/3/2021,211.7132038,211.8405112,201.887235,201.9213127
1/4/2021,215.4865602,216.0862419,207.6449275,211.5453864
1/5/2021,217.8973795,220.9583013,215.0001737,215.5162092
1/6/2021,221.0696304,221.5985511,215.1596409,218.0500552
1/7/2021,211.247234,222.8716899,204.685779,221.2808589
1/8/2021,208.0506031,216.7114959,208.0506031,211.3930349
1/9/2021,197.1147549,213.7319495,196.7154891,208.6087486
1/10/2021,189.6893348,198.2049781,189.6893348,197.1131774
1/11/2021,188.0684334,190.3993416,186.447321,189.7891299
2/1/2021,181.3215742,188.4469354,180.3722014,188.1055085
2/2/2021,180.9755814,181.4982962,178.5820505,181.1097234
2/3/2021,178.8037684,181.998565,177.8473164,181.0160916
2/4/2021,179.8395,181.7574687,176.5009144,178.7254926
2/5/2021,181.2128414,184.0634332,178.1224175,179.7871718
2/6/2021,181.3624848,184.1494668,177.4193502,181.1494675
2/7/2021,178.2825873,182.977075,178.1425061,181.3555241
2/8/2021,169.9552749,180.851609,169.444119,178.2626164
2/9/2021,174.1722188,177.718705,168.3413423,169.9561748
2/10/2021,175.9662773,176.1639119,171.7468263,174.2171268
2/11/2021,179.491989,180.1366003,175.3253601,175.9928843
3/1/2021,178.3577501,182.3479989,175.9701704,179.499322
3/2/2021,171.6976013,180.1452119,170.4516929,178.3473536
3/3/2021,172.458408,173.696855,169.5312744,171.62942
3/4/2021,168.8878995,174.3239816,167.8025802,172.4697889
3/5/2021,169.4892815,170.7735083,167.0714178,168.8348752
3/6/2021,173.9586925,173.9963969,167.170904,169.5167345
3/7/2021,187.4955009,187.930873,172.1856061,173.8899734
3/8/2021,188.950058,188.9631826,185.4729259,187.5166613
3/9/2021,186.7355553,193.4421901,186.7355553,188.929375
3/10/2021,191.2347817,192.1633234,184.9647524,186.8423926
3/11/2021,194.6716376,194.7849939,187.6272608,191.2895627
4/1/2021,191.1068707,195.9064874,189.5623243,194.7062086
4/2/2021,186.9412376,194.4155161,183.3845191,191.3329125
4/3/2021,196.6216963,197.0274392,182.6891711,186.8916305
4/4/2021,202.8131428,203.0159875,195.6195416,196.5654081
4/5/2021,194.55603,203.5601515,193.1082491,203.0919326
4/6/2021,185.8411011,197.522491,183.6922376,194.4935305
4/7/2021,185.5316602,186.7031465,182.5938902,185.6876793
4/8/2021,188.6442515,188.9055992,180.3848375,185.4400734
4/9/2021,186.683509,189.4621542,178.1425683,188.5020601
4/10/2021,208.6039908,209.0664353,186.3319202,186.6077412
4/11/2021,211.3427009,211.3844127,205.4224968,208.7090407
5/1/2021,216.0559101,216.1425691,210.9464912,211.288064
5/2/2021,206.7322412,216.5986501,206.5108064,216.0928718
5/3/2021,210.5301624,213.7348378,203.7931113,206.7335343
5/4/2021,220.9086462,221.3643387,208.2459791,210.4889133
5/5/2021,226.5184734,226.7747135,216.5162438,220.941859
5/6/2021,225.9252856,229.6565766,222.7754482,226.3910078
5/7/2021,234.2455899,239.1158986,223.5511826,226.02065
5/8/2021,222.6508822,235.6352815,222.6038871,234.2150271
5/9/2021,222.5808139,224.2272987,218.4921781,222.6697267
5/10/2021,217.8955482,224.6232263,217.3317414,222.4903354
5/11/2021,217.8844636,222.1825713,215.9758233,217.8715617
6/1/2021,218.5545896,218.8126586,212.9144998,217.8084434
6/2/2021,210.4924189,218.6541458,210.4379148,218.6541458
6/3/2021,211.3391971,213.6140751,206.8676128,210.5226036
6/4/2021,211.1236523,213.9320515,208.7643056,211.268058
6/5/2021,207.4137774,212.0418344,202.2528988,211.186552
6/6/2021,219.6176302,223.5172622,204.9039364,207.4083173
6/7/2021,219.6281227,220.236387,214.1256925,219.6296029
6/8/2021,216.9691172,224.2541978,216.1351482,219.6179949
6/9/2021,212.5538175,217.5354326,203.8934034,217.0463683
6/10/2021,217.5684592,218.5180543,209.6381195,212.7285229
6/11/2021,225.6986527,226.8625766,213.4483778,217.5600202
7/1/2021,229.1676982,229.8616627,219.0277594,225.6307687
7/2/2021,221.4126626,234.1984607,221.1894906,229.1192217
7/3/2021,226.6576968,226.9404818,215.8382432,221.3334213
7/4/2021,211.4446081,229.2393944,208.0377376,226.5661591
7/5/2021,199.0667917,217.9756268,193.9904217,211.4849629
7/6/2021,229.7486591,234.5138361,197.377895,199.1886753
7/7/2021,227.9650576,235.0256527,210.3912732,229.7759958
7/8/2021,269.281612,269.64123,227.2692171,227.5780707
7/9/2021,276.2891162,276.6852363,263.0682674,269.4588106
7/10/2021,268.6922619,278.8555819,268.000016,276.2767108
7/11/2021,289.9459867,290.0210677,266.0946722,268.7040399
8/1/2021,308.851274,313.0694448,285.5657832,290.0023183
8/2/2021,313.3251736,318.2231159,305.2858139,308.8810167
8/3/2021,305.7347861,314.2678799,303.5004545,313.2514039
8/4/2021,287.6036119,310.1393201,286.1092002,305.7005597
8/5/2021,287.8938154,295.9914148,286.6658716,287.5471259
8/6/2021,284.3809273,293.9211541,282.6947065,287.9975234
8/7/2021,303.0250917,303.961161,282.7657322,284.5232114
8/8/2021,291.7646176,303.3420445,291.4016443,303.0999651
8/9/2021,293.5372704,295.6558639,272.6025689,291.5964408
8/10/2021,290.2684915,301.0261592,280.0228421,293.6411173
9/1/2021,319.5840527,322.7895714,290.6959989,290.6959989
9/2/2021,311.2844322,322.043557,294.7538365,320.0589143
9/3/2021,294.1430427,313.0315566,292.9398215,311.2261033
9/4/2021,336.9599112,343.4334455,278.5732301,294.267645
9/5/2021,317.9925958,361.398673,315.9548537,336.7531884
9/6/2021,310.6786309,318.12631,307.6431542,318.12631
9/7/2021,307.7221355,312.3293492,299.5595498,310.4246692
9/8/2021,309.4166833,318.565662,305.7645938,307.8277841
9/9/2021,295.115068,315.1897202,294.7282305,309.3803053
9/10/2021,271.7430896,295.3033023,271.7430896,294.9102796
10/1/2021,269.4078656,274.0735308,265.5004477,271.6950172
10/2/2021,265.0568411,270.3333868,264.7548038,269.4317979
10/3/2021,274.3202631,274.3202631,263.1444417,265.0518577
10/4/2021,269.0905883,275.4425589,268.3537831,274.3511151
10/5/2021,268.9011468,278.1431957,265.5353267,269.2232015
10/6/2021,263.934134,271.5055761,262.121225,269.0193223
10/7/2021,256.1796544,265.3713849,254.1474244,264.0874578
10/8/2021,260.9135153,262.1631305,255.5962768,256.1687923
10/9/2021,245.9254937,261.017581,244.4913148,260.9033037
10/10/2021,247.8621225,248.6625756,239.8253423,245.7818279
11/1/2021,232.8301452,247.6621631,229.3417652,247.5201251
11/2/2021,245.5404792,245.972822,229.257431,233.0866982
11/3/2021,251.2493198,252.3773898,243.2291067,245.7380914
11/4/2021,249.3352881,254.3522889,246.5979036,250.9303604
11/5/2021,246.9252455,249.9445004,238.5011208,249.4743387
11/6/2021,241.4970389,248.1381317,239.9834591,247.0510166
11/7/2021,252.5116421,252.5116421,236.1272132,241.3387863
11/8/2021,270.088547,270.3341151,251.2621912,252.6079298
11/9/2021,265.5127187,272.807224,265.0418845,270.225528
11/10/2021,268.4333562,273.5579729,263.5245932,265.3912607
12/1/2021,256.0152745,268.6599414,249.1118501,268.1135603
12/2/2021,269.5518872,287.2016388,247.3486025,255.8589485
12/3/2021,271.7790661,273.7562746,263.091412,269.4557018
12/4/2021,272.5904972,274.3208243,267.5143855,271.7687108
12/5/2021,267.141884,278.5072511,265.444698,272.8626436
12/6/2021,251.7247951,269.1665235,247.2453851,267.0696446
12/7/2021,249.6940502,257.3568415,249.0887978,251.7598723
12/8/2021,245.9870895,255.2593306,243.2400979,249.484985
12/9/2021,244.6651215,247.6166315,233.7930929,245.9656721
12/10/2021,254.9953208,258.8018634,242.7304883,244.6989116
13-01-2016,251.6478404,262.1075332,248.1963049,255.2158759
13-01-2017,261.2674802,261.5512647,241.8036446,251.8644167
13-01-2018,234.449465,263.7409873,233.7586744,261.2922193
13-01-2019,243.9113004,246.3627704,233.0998463,234.5952296
13-01-2020,263.848364,266.9796106,227.7674199,243.7645934
13-01-2021,246.9419497,275.3944331,245.7952862,264.0100231
