Date,microbox-gist-1,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-ucsm-1,microbox-itb-1,microbox-monash-1,microbox-ptit-1
12/11/2020,0.20,75.17,92.31,119.48,163.51,83.27,75.59,52.29
12/11/2020,0.20,73.94,91.98,119.54,163.44,83.26,75.58,51.54
12/12/2020,0.18,72.70,91.72,119.61,163.09,83.24,75.57,51.06
12/12/2020,0.18,72.69,91.37,121.79,162.36,83.25,75.56,53.62
12/13/2020,0.17,72.80,91.08,121.46,162.28,83.25,75.54,52.24
12/13/2020,0.16,72.90,90.78,121.09,161.67,83.62,75.63,54.03
12/14/2020,0.15,72.95,90.64,125.75,160.08,84.07,75.62,53.27
12/14/2020,0.16,72.95,91.09,119.26,159.19,84.03,75.62,52.34
12/15/2020,0.15,73.13,90.98,108.06,158.71,84.05,75.85,48.82
12/15/2020,0.16,73.35,91.02,100.57,158.90,84.14,76.08,48.52
12/16/2020,0.15,74.56,90.96,95.26,159.19,84.11,76.06,49.61
12/16/2020,0.16,75.76,90.92,89.96,159.41,84.41,76.04,52.32
12/17/2020,0.17,75.72,90.80,82.27,159.88,84.59,76.00,50.81
12/17/2020,0.18,75.72,90.42,73.31,160.61,84.77,76.01,50.40
12/18/2020,0.18,75.72,90.09,64.38,161.55,84.59,76.00,47.21
12/18/2020,0.19,75.72,90.03,64.40,162.56,85.27,76.00,47.77
12/20/2020,0.20,75.72,89.39,75.45,163.32,85.58,76.00,47.72
12/20/2020,0.21,75.72,89.42,85.86,164.07,86.05,76.00,50.80
12/21/2020,0.21,75.72,89.36,92.56,163.74,86.19,76.01,49.92
12/21/2020,0.22,75.73,89.49,99.78,163.69,86.77,76.02,49.83
12/22/2020,0.23,75.76,89.48,106.99,163.44,86.89,76.04,49.48
12/22/2020,0.23,75.67,89.48,114.40,163.25,87.02,75.95,49.39
12/23/2020,0.23,75.67,89.87,123.30,163.16,87.28,75.95,49.65
12/23/2020,0.22,75.68,90.22,125.84,163.11,87.30,75.96,52.13
12/24/2020,0.23,75.68,90.22,119.44,162.70,86.03,75.96,52.00
12/24/2020,0.22,75.71,90.25,119.09,162.78,84.83,75.99,53.29
12/25/2020,0.23,75.72,90.33,119.38,162.87,83.43,76.00,51.54
12/25/2020,0.23,75.74,90.10,117.26,159.19,79.63,76.02,51.53
12/26/2020,0.23,75.75,89.81,114.69,155.40,75.46,76.06,49.60
12/26/2020,0.22,75.77,89.43,114.96,155.57,82.90,76.09,50.77
12/27/2020,0.22,75.91,89.33,115.30,155.65,90.30,76.23,51.13
12/27/2020,0.22,75.93,89.07,115.54,155.57,89.82,76.24,52.92
12/28/2020,0.23,75.93,88.75,122.03,155.61,89.33,76.24,51.48
12/28/2020,0.23,75.94,88.62,128.45,155.87,89.76,76.25,51.92
12/29/2020,0.23,75.94,88.58,128.82,155.49,91.30,76.25,50.75
12/29/2020,0.22,75.95,88.24,129.16,154.49,92.32,76.26,50.50
12/30/2020,0.22,75.95,88.23,131.90,157.90,95.48,76.26,50.59
12/30/2020,0.22,75.95,88.20,134.62,160.80,99.12,76.23,52.73
12/31/2020,0.23,75.94,88.28,134.47,160.26,91.57,76.22,51.21
12/31/2020,0.23,75.94,88.21,133.98,159.74,84.21,76.22,53.32
1/1/2021,0.23,75.94,88.21,133.43,158.68,84.94,76.23,53.87
1/1/2021,0.22,75.95,88.21,132.59,158.03,85.24,76.24,53.78
1/2/2021,0.22,75.95,88.14,131.72,157.35,84.90,76.24,51.51
1/2/2021,0.22,75.92,88.14,131.57,157.47,84.44,76.21,52.87
1/3/2021,0.23,75.89,88.14,131.45,158.56,84.65,76.17,53.95
1/3/2021,0.23,75.81,88.15,128.47,159.07,85.10,76.09,54.09
1/4/2021,0.23,75.73,88.18,125.52,159.80,85.13,76.01,53.07
1/4/2021,0.22,75.61,88.19,122.91,160.09,84.91,75.89,56.00
1/5/2021,0.22,75.49,88.23,120.64,160.76,84.99,75.77,55.07
1/5/2021,0.22,75.31,88.25,121.17,161.03,84.60,75.64,55.22
1/6/2021,0.23,75.12,88.29,122.08,161.31,84.90,75.51,56.16
1/6/2021,0.22,75.00,88.33,118.31,160.96,85.10,75.38,57.92
1/7/2021,0.23,74.90,88.20,113.82,160.42,85.32,75.27,56.59
1/7/2021,0.21,74.80,88.16,107.23,159.51,85.03,75.16,60.46
1/8/2021,0.21,74.76,88.11,102.49,158.90,85.11,75.09,60.70
1/9/2021,0.20,74.72,88.17,105.36,158.04,85.10,75.03,62.82
1/10/2021,0.19,74.91,88.89,108.03,165.43,85.14,75.23,61.32
1/10/2021,0.19,66.68,85.99,103.71,155.97,80.51,72.26,64.60
1/11/2021,0.18,67.04,86.93,100.81,157.33,80.47,72.56,64.50
1/12/2021,0.16,67.40,87.97,101.17,167.76,80.37,72.87,66.26
1/14/2021,0.15,64.44,85.05,100.62,171.10,76.85,69.90,62.68
1/14/2021,0.14,65.19,86.39,106.42,169.75,77.11,70.66,61.39
1/18/2021,0.16,65.93,87.70,114.33,168.55,77.74,71.41,55.08
1/18/2021,0.16,66.34,89.01,122.58,170.11,77.95,71.86,53.07
1/21/2021,0.16,66.75,90.23,123.12,172.61,78.19,72.29,49.18
1/21/2021,0.17,66.97,90.41,122.65,168.68,78.58,72.51,46.26
1/23/2021,0.16,75.61,94.19,129.17,179.98,83.30,75.90,40.51
1/23/2021,0.17,75.72,94.17,132.12,179.73,83.32,76.01,37.25
1/24/2021,0.18,75.83,94.09,131.82,170.51,83.39,76.11,33.57
1/24/2021,0.19,79.20,97.93,137.38,170.98,87.04,79.50,35.05
1/25/2021,0.18,78.86,97.56,136.60,176.63,86.70,79.16,34.75
1/25/2021,0.17,78.53,97.23,135.96,179.53,86.38,78.82,34.36
1/27/2021,0.17,78.53,96.87,135.98,180.15,86.38,78.81,34.24
1/27/2021,0.17,78.52,96.54,135.77,180.16,86.39,78.80,34.35
1/31/2021,0.16,78.52,96.61,136.46,179.03,86.12,78.80,33.68
1/31/2021,0.17,78.52,96.66,136.91,179.97,85.85,78.80,32.89
2/2/2021,0.18,78.53,96.67,136.68,182.51,85.80,78.80,31.74
2/2/2021,0.19,78.53,96.65,136.33,191.49,85.79,78.81,31.70
2/4/2021,0.20,78.54,96.63,135.79,198.49,85.74,78.82,30.57
2/4/2021,0.21,78.56,96.64,128.32,196.35,86.22,78.83,30.99
2/8/2021,0.22,78.57,96.63,120.67,196.88,86.18,78.84,30.29
2/8/2021,0.24,78.57,96.69,120.34,178.07,86.47,78.83,30.82
