Date,microbox-gist-1,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-ucsm-1,microbox-itb-1,microbox-monash-1,microbox-ptit-1
12/11/2022,0.2,59.23,69.05,95.53,71.7,66.24,59.42,62.11
12/12/2022,0.2,55.27,64.41,88.81,68.55,61.94,55.45,58.57
12/13/2022,0.2,55.27,64.46,89.76,68.51,61.82,55.45,60.69
12/14/2022,0.2,55.27,64.49,94.16,68.36,61.7,55.45,60.5
12/15/2022,0.2,56.51,64.79,98.07,81.96,61.81,56.76,59.53
12/16/2022,0.2,57.65,64.99,98.61,96.01,61.92,57.94,56.77
12/17/2022,0.2,58.69,65.31,95.62,110.17,62.13,58.91,55.89
12/18/2022,0.2,66.35,73.03,103.73,131.54,69.66,66.53,51.12
12/19/2022,0.21,77.89,80.8,111.09,151.3,77.02,78.02,46.98
12/20/2022,0.21,87.12,85.08,113.35,168.19,81.42,86.74,48.62
12/21/2022,0.21,91.48,89.72,110.63,185.73,86.1,91.09,52.11
12/22/2022,0.21,91.88,90.03,99.87,199.64,86.44,91.5,49.67
12/23/2022,0.21,92.19,90.28,96.24,215.54,86.82,91.82,50.03
12/24/2022,0.21,91.26,90.08,92.87,217.79,86.85,90.81,50.33
12/25/2022,0.21,90.46,90.21,90.33,220.01,87.08,89.98,52.86
12/26/2022,0.21,89.75,89.9,91.18,222.83,87.13,89.34,54.01
12/27/2022,0.23,88.95,90.17,91.5,224.37,87.19,88.6,56.12
12/28/2022,0.23,84.08,89.83,92.13,223.64,87.16,83.79,56.86
12/29/2022,0.23,78.83,89.85,92.9,223.15,87.26,79.07,58.06
12/30/2022,0.23,78.76,90.14,99.18,225.01,87.2,79,57.31
12/31/2022,0.23,78.66,89.92,108.98,227.04,86.96,78.9,58.44
1/1/2023,0.23,78.66,90.16,111.7,227.31,86.81,78.91,57.34
1/2/2023,0.23,78.66,90.05,114.83,227.56,86.83,78.91,58.08
1/3/2023,0.23,78.66,90.24,117.16,227.88,86.81,78.91,57.78
1/4/2023,0.24,78.66,90.23,111.71,223.69,86.84,78.91,57.55
1/5/2023,0.22,78.66,90.23,106.81,220.37,86.9,78.91,56.53
1/6/2023,0.22,78.67,90.51,109.78,218.57,86.95,78.92,56.89
1/7/2023,0.22,78.67,90.55,112.97,216.65,86.83,78.93,57.22
1/8/2023,0.23,78.66,90.37,115.82,208.74,87.45,78.94,57.91
1/9/2023,0.23,78.66,90.71,115.55,200.29,88.26,78.94,57.25
1/10/2023,0.24,78.66,90.59,111.55,195.98,88.91,78.92,58.5
1/11/2023,0.24,78.66,91.35,107.38,191.13,89.36,78.92,58.2
1/12/2023,0.25,78.66,91.07,107.38,187.68,90.11,78.92,58.3
1/13/2023,0.24,78.67,91.53,115.29,188.49,90.69,78.92,58.06
1/14/2023,0.25,78.66,91.74,116.37,189.77,91.28,78.92,58.63
1/15/2023,0.25,78.66,91.98,110.2,189.75,91.84,78.92,58.43
1/16/2023,0.25,78.66,92.79,103.25,188.61,91.86,78.91,59.07
1/17/2023,0.25,78.66,93.54,96.88,193.21,91.19,78.9,58.73
1/18/2023,0.25,78.66,93,93.93,197.96,90.54,78.89,60.3
1/19/2023,0.24,78.66,92.57,94.2,198.25,90.01,78.89,59.95
1/20/2023,0.25,78.65,92.26,98.84,201.34,89.46,78.89,59.84
1/21/2023,0.25,78.65,92.5,92.28,188.36,88.68,78.89,60.34
1/22/2023,0.25,78.65,92.48,85.76,167.79,88.03,78.89,60.12
1/23/2023,0.25,78.66,92.35,84.72,156.87,87.34,78.89,60.62
1/24/2023,0.25,78.65,92.27,83.56,145.36,86.71,78.89,60.91
1/25/2023,0.24,78.65,92.02,88.75,146.67,86.68,78.89,60.48
1/26/2023,0.24,78.65,91.74,93.51,148.67,86.69,78.89,60.84
1/27/2023,0.24,78.65,92.43,92.13,150.1,86.67,78.91,61.74
1/28/2023,0.24,78.65,93.11,91.65,150.96,86.63,78.91,61.51
1/29/2023,0.24,78.66,93.32,79.06,150.78,86.68,78.91,61.39
1/30/2023,0.24,78.66,93.51,73.32,163.93,86.69,78.91,60.42
1/31/2023,0.24,78.66,93.69,72.88,181.26,86.67,78.91,62.06
2/1/2023,0.24,78.66,93.9,73.63,187.94,86.68,78.91,60.42
2/2/2023,0.24,78.66,94.11,81.06,198.65,86.68,78.91,61.38
2/3/2023,0.24,78.66,94.15,82.99,197.01,86.68,78.91,60.09
2/4/2023,0.24,78.66,94.27,77.49,195.12,86.68,78.91,60.18
2/5/2023,0.23,78.66,94.31,75.08,193.45,86.69,78.89,58.61
2/6/2023,0.23,78.66,94.27,79.95,194.96,86.61,78.88,55.87
2/7/2023,0.23,78.66,94.16,92.31,195.34,86.61,78.88,56.04
2/8/2023,0.23,78.66,94.19,104.84,196.34,86.61,78.88,56.15
2/9/2023,0.23,78.66,94.55,112.36,200.14,89.78,78.88,56.01
2/10/2023,0.23,78.66,94.84,120.2,203.7,92.8,78.88,56.69
2/11/2023,0.23,78.94,94.95,120.05,203.1,92.95,79.26,55.41
2/12/2023,0.23,79.23,94.94,119.92,203.07,93.04,79.54,55.71
2/13/2023,0.24,79.22,95.35,127.25,202.69,93.02,79.54,55.23
2/14/2023,0.24,79.22,95.05,134.1,202.53,93,79.54,54.58
2/15/2023,0.25,79.22,95.12,133.82,201.33,93.1,79.55,58.57
2/16/2023,0.26,79.22,95.29,133.66,199.94,93.11,79.55,60.03
2/17/2023,0.26,79.22,95.08,133.49,198.17,93.13,79.55,60
2/18/2023,0.25,79.21,94.51,133,196.43,89.98,79.55,58.9
2/19/2023,0.26,78.12,92.91,130.37,192.21,85.78,78.45,58.83
2/20/2023,0.25,76.89,91.62,128.89,189,84.6,77.13,57.68
2/21/2023,0.26,75.51,90.26,127.15,185.53,83.32,75.75,57.08
2/22/2023,0.26,74.42,88.46,125.5,181.91,82.13,74.66,55.95
2/23/2023,0.26,73.33,87.43,123.94,179.07,80.96,73.56,55.16
2/24/2023,0.25,72.24,86.05,121.79,174.87,79.77,72.47,52.72
2/25/2023,0.24,71.28,84.88,119.87,171,78.72,71.52,49.96
2/26/2023,0.24,70.32,83.95,117.98,167.9,77.66,70.57,48.79
2/27/2023,0.24,69.37,83.03,116.09,164.8,76.6,69.63,47
2/28/2023,0.23,69.5,83.23,116.32,165.13,76.75,69.77,45.2
3/1/2023,0.24,70.46,84.35,117.85,168.92,77.81,70.72,46.05
3/2/2023,0.24,71.55,85.67,119.6,173.04,79.01,71.82,46.97
3/3/2023,0.23,72.65,87,121.37,177.09,80.19,72.91,47.82
3/4/2023,0.22,73.74,88.34,123.13,181.14,81.37,74.01,48.67
3/5/2023,0.22,74.83,89.68,124.57,183.75,82.56,75.11,49.75
3/6/2023,0.22,75.79,90.84,125.84,185.76,83.6,76.05,51.13
3/7/2023,0.23,76.75,91.99,127.13,179.86,84.64,77,52.37
3/8/2023,0.24,77.71,93.13,128.42,173.96,85.69,77.95,54.23
3/9/2023,0.24,78.66,94.26,129.77,168.74,86.73,78.89,54.61
3/10/2023,0.24,78.66,94.28,129.59,159.74,86.72,78.89,53.12
3/11/2023,0.24,78.66,94.28,129.69,146.12,86.7,78.89,54.38
3/12/2023,0.25,78.66,94.27,129.78,129.85,86.72,78.89,55.71
3/13/2023,0.25,78.66,94.34,129.86,116.31,86.73,78.89,56.04
3/14/2023,0.25,78.66,94.41,130.28,96.43,86.74,78.89,56.13
3/15/2023,0.25,82.71,94.64,130.59,87.51,86.75,82.91,56.15
3/16/2023,0.25,86.76,94.9,130.87,86.5,86.77,86.93,56.31
3/17/2023,0.25,91.33,95.11,131.14,86.02,86.77,91.44,55.8
3/18/2023,0.25,95.9,95.33,131.35,84.86,86.78,95.96,56.78
3/19/2023,0.25,100.76,95.3,128.44,93.26,86.79,100.54,58.77
3/20/2023,0.24,105.62,95.28,125.25,106.27,86.79,105.13,58.02
3/21/2023,0.23,110.48,95.26,122.07,122,86.79,109.72,57.27
3/22/2023,0.23,115.34,95.16,118.88,135.01,86.78,114.3,57.52
3/23/2023,0.23,120.47,95.08,115.71,155.75,86.79,118.37,57.07
3/24/2023,0.23,121.56,94.8,112.57,165.8,86.79,118.42,56.72
3/25/2023,0.24,122.64,94.52,109.43,175.85,86.79,118.47,56.37
3/26/2023,0.23,123.2,94.29,106.31,185.37,86.8,118.02,56.68
3/27/2023,0.23,125.99,94.02,99.24,194.21,86.79,120.56,56.89
3/28/2023,0.23,129.14,94.04,95.98,193.35,86.79,123.83,55.67
3/29/2023,0.23,124.22,94.07,91.28,191.08,86.77,119.18,56.04
3/30/2023,0.24,119.3,94.07,86.83,189.15,86.7,114.54,55.42
3/31/2023,0.24,114.37,94.07,89.77,188.33,86.69,109.84,55.62
4/1/2023,0.24,109.18,94.03,92.68,187.97,86.68,105.59,55.66
4/2/2023,0.23,103.99,89.92,95.71,184.56,86.71,101.43,53.65
4/3/2023,0.23,98.8,89.52,98.72,185.03,86.69,97.28,53.88
4/4/2023,0.23,93.61,89.19,101.73,185.89,86.68,93.12,53.9
4/5/2023,0.23,86.19,89.47,107.74,187.49,86.72,85.97,55.46
4/6/2023,0.23,78.12,89.75,113.1,189.06,86.73,78.03,56.6
4/7/2023,0.23,77.99,89.97,121.65,190.3,86.74,77.85,56.68
4/8/2023,0.23,77.86,90.25,129.95,191.08,86.82,77.69,56.32
4/9/2023,0.23,77.9,90.52,130.58,193.12,86.83,77.72,55.32
4/10/2023,0.22,77.91,90.85,131.24,194.9,86.83,77.85,54.18
4/11/2023,0.23,77.63,95.08,127.94,197.27,86.48,77.57,55.87
4/12/2023,0.23,77.35,95.61,124.67,195.76,86.16,77.28,55.33
4/13/2023,0.23,77.06,96.09,121.48,194.45,85.85,77,54.91
4/14/2023,0.23,76.77,95.99,119.25,193.07,85.49,76.73,53.06
4/15/2023,0.23,76.44,95.94,120.78,191.87,85.17,76.39,52.47
4/16/2023,0.23,76.24,95.84,120.57,192.14,84.86,76.21,50.82
4/17/2023,0.23,76.04,95.61,120.21,188.76,84.54,76.01,51.73
4/18/2023,0.23,75.67,95.39,120.14,183.66,84.23,75.66,52.29
4/19/2023,0.24,75.37,94.92,120.15,178.15,83.92,75.37,54.2
4/20/2023,0.23,75.34,94.58,124.01,175.85,83.93,75.36,54.25
4/21/2023,0.23,75.3,94.17,124.92,173.26,83.96,75.38,55.14
4/22/2023,0.23,75.29,93.73,125.93,170.71,83.94,75.38,55.47
4/23/2023,0.23,75.35,93.26,129.15,165.25,83.94,75.44,56.77
4/24/2023,0.23,75.46,92.75,128.57,160.55,83.96,75.55,56.76
4/25/2023,0.23,75.57,92.45,127.27,158.04,83.96,75.66,58.59
4/26/2023,0.23,75.68,92.27,126.09,159.28,83.97,75.77,59.29
4/27/2023,0.23,75.8,92.07,124.92,159.91,83.97,75.89,60.14
4/28/2023,0.23,75.86,92.09,123.67,160.75,83.96,75.94,60.64
4/29/2023,0.23,75.96,92.15,122.39,160.86,83.96,76.01,62.23
4/30/2023,0.23,76.05,92.28,124.06,161.25,83.95,76.05,62.98
5/1/2023,0.23,76.13,92.35,125.51,161.67,83.98,76.11,62.61
5/2/2023,0.23,76.12,92.43,124.73,165.01,83.98,76.11,61.27
5/3/2023,0.23,76.12,92.48,123.94,167.59,83.98,76.11,60.81
5/4/2023,0.23,76.12,92.41,123.88,168.25,83.98,76.11,59.05
5/5/2023,0.22,76.12,92.35,123.83,168.91,83.97,76.11,57.3
5/6/2023,0.22,76.12,92.28,123.77,169.57,83.97,76.11,55.54
5/7/2023,0.22,76.11,92.2,124.69,169.9,83.97,76.09,54.7
5/8/2023,0.22,76.12,92.1,125.6,169.65,83.95,76.09,53.55
5/9/2023,0.22,76.11,92.07,125.12,167.21,83.94,76.08,52.81
5/10/2023,0.22,76.12,92.03,124.86,163.34,83.94,76.09,53.43
5/11/2023,0.22,76.1,92.07,122.93,160.35,83.93,76.07,54.35
5/12/2023,0.22,76.09,92.07,121.1,158.68,83.91,76.05,54.99
5/13/2023,0.23,75.96,91.96,121.86,157.34,83.91,75.93,56.83
5/14/2023,0.23,75.84,91.9,122.63,157.06,83.91,75.81,57.38
5/15/2023,0.23,75.79,91.91,123.35,156.48,83.91,75.75,57.82
5/16/2023,0.23,75.74,91.86,123.05,155.07,83.91,75.73,57.21
5/17/2023,0.24,75.69,92.26,122.67,154.66,83.95,75.69,57.09
5/18/2023,0.24,75.64,92.77,123.73,157.69,83.96,75.64,56.55
5/19/2023,0.24,75.59,92.67,120.61,160.36,83.96,75.58,56.89
5/20/2023,0.24,75.55,92.44,119.42,163.34,83.96,75.55,56.26
5/21/2023,0.24,75.51,92.35,119.85,164.81,83.97,75.51,56.34
5/22/2023,0.24,75.59,92.36,118.03,164.98,83.95,75.58,55.03
5/23/2023,0.24,75.69,92.3,114.07,164.24,83.94,75.69,56.14
5/24/2023,0.24,75.72,92.2,110.13,164.78,83.96,75.72,56.57
5/25/2023,0.25,75.79,92.22,110.93,167.02,84.33,75.78,58.31
5/26/2023,0.24,75.86,91.84,111.81,169.85,84.67,75.83,57.51
5/27/2023,0.24,75.93,91.32,112.26,170.28,84.68,75.93,57.97
5/28/2023,0.23,76.02,91.49,116.72,171.68,84.69,76.02,56.82
5/29/2023,0.23,76.02,91.74,120.63,171.41,85,76.04,57.19
5/30/2023,0.23,75.97,91.86,122.8,170.5,85.15,76.06,56.78
5/31/2023,0.23,75.96,92.05,121.64,171.37,85.39,76.04,57.89
6/1/2023,0.23,75.92,92.24,122.43,171.22,85.61,76,57.63
6/2/2023,0.23,75.88,92.36,126.49,172.51,85.8,75.97,58.87
6/3/2023,0.22,75.8,92.42,125.85,173.07,85.63,75.89,57.47
6/4/2023,0.22,75.72,92.43,125.16,171,85.48,75.81,58.59
6/5/2023,0.23,75.64,92.45,124.88,169.35,85.69,75.71,58.19
6/6/2023,0.24,75.55,92.46,122.35,167.62,85.9,75.62,59.86
6/7/2023,0.24,75.56,92.43,119.73,166.87,85.79,75.61,58.94
6/8/2023,0.24,75.54,92.49,116.84,166.66,85.87,75.49,60.06
6/9/2023,0.24,75.47,92.45,117.18,166.3,85.83,75.42,58.95
6/10/2023,0.24,75.41,92.61,112.02,166.95,85.84,75.35,58.56
6/11/2023,0.24,75.35,92.82,104.06,165.55,85.85,75.29,56.88
6/12/2023,0.23,75.27,92.71,104,164.04,85.43,75.22,56.74
6/13/2023,0.23,75.2,92.64,104.09,163.46,84.88,75.15,55.81
6/14/2023,0.23,75.12,92.56,101.32,163.33,84.91,75.06,57.1
6/15/2023,0.23,75.02,92.38,100.78,164.16,84.91,74.96,56.46
6/16/2023,0.23,74.92,92.4,104,164.53,84.92,74.87,57.47
6/17/2023,0.23,74.89,92.31,107.47,165.57,84.92,74.88,56.46
6/18/2023,0.23,74.89,92.23,110.69,164.86,84.95,74.9,56.37
6/19/2023,0.23,74.86,91.89,119.56,164.86,84.96,74.9,55.54
6/20/2023,0.23,74.84,91.77,127.93,164.8,84.96,74.91,55.41
6/21/2023,0.24,74.83,91.94,128.39,164.2,85.41,74.93,55.09
6/22/2023,0.24,74.81,92.14,128.79,165.11,85.98,74.94,55.28
6/23/2023,0.24,74.82,92.45,132.04,165.59,85.94,74.98,53.39
6/24/2023,0.23,74.82,92.65,135.12,165.99,85.95,75.01,53.8
6/25/2023,0.23,74.82,92.72,134.86,165.74,85.95,75.04,53.74
6/26/2023,0.24,72.09,89.38,123.99,159.21,82.83,72.35,51.81
6/27/2023,0.24,69.59,86.29,113.89,154.6,79.98,69.87,49.76
6/28/2023,0.24,69.59,86.33,107.69,156.38,80.01,69.86,52.11
6/29/2023,0.25,69.6,86.46,101.61,157.31,80.06,69.86,52.93
6/30/2023,0.24,69.6,86.43,101.23,157.91,80.02,69.86,54.14
7/1/2023,0.24,69.6,86.46,100.81,157.12,79.97,69.86,54.61
7/2/2023,0.24,69.6,86.36,93.41,157.53,79.96,69.86,55.29
7/3/2023,0.24,69.6,86.44,85.52,157.1,79.93,69.86,54.51
7/4/2023,0.23,69.59,86.52,83.81,157.53,79.93,69.86,54.07
7/5/2023,0.23,72.34,90.06,92.59,163.43,83.05,72.57,55.61
7/6/2023,0.24,74.81,93.44,98.35,168.37,85.86,75.06,58.32
7/7/2023,0.23,74.81,93.66,100.13,166.66,85.84,75.06,55.91
7/8/2023,0.23,74.81,93.54,106.25,165.16,85.85,75.06,53.7
7/9/2023,0.23,74.81,94.49,106.68,165.28,85.85,75.06,49.28
7/10/2023,0.23,74.81,94.64,106.38,165.32,85.69,75.04,48.91
7/11/2023,0.23,74.8,94.77,112.79,165.47,85.54,75.04,47.43
7/12/2023,0.23,74.8,95.16,120.56,165.54,85.36,75.04,50.69
7/13/2023,0.23,74.8,95.8,122.13,164.36,85.14,75.05,53.27
7/14/2023,0.23,74.77,96.17,124.63,163.85,84.91,75.09,54.36
7/15/2023,0.23,74.79,96.48,129.48,164.18,84.73,75.12,53.03
7/16/2023,0.23,74.74,96.57,132.5,162.93,84.5,75.07,54.28
7/17/2023,0.23,74.69,96.72,131.33,162.54,84.21,75.02,55.27
7/18/2023,0.23,74.64,97.23,132.01,161.17,83.96,74.97,57.4
7/19/2023,0.22,74.58,97.26,133.42,161.42,83.85,74.93,55.74
7/20/2023,0.23,74.56,97.83,134.1,161.86,83.97,74.89,57.74
7/21/2023,0.23,74.52,97.93,134.1,163.13,84.16,74.86,54.67
7/22/2023,0.23,74.47,97.85,134.05,163.63,84.37,74.8,52.38
7/23/2023,0.23,74.43,97.91,133.23,164.54,84.56,74.71,51.72
7/24/2023,0.23,74.36,98.19,129.54,164.16,84.73,74.63,52.79
7/25/2023,0.23,74.34,98.7,128,165.09,84.93,74.63,52.02
7/26/2023,0.23,74.35,98.98,127.68,165.96,85.16,74.64,52.99
7/27/2023,0.23,74.35,98.13,125.63,166.89,85.43,74.64,54.63
7/28/2023,0.23,74.35,98.36,124.38,166.6,85.13,74.64,57.35
7/29/2023,0.23,74.34,98,124.12,165.95,84.66,74.61,56
7/30/2023,0.23,74.32,97.69,120.57,164.7,84.65,74.58,56.01
7/31/2023,0.23,74.32,97.36,116.98,165.25,84.64,74.58,55.4
8/1/2023,0.23,74.32,96.72,117.22,165.87,84.65,74.58,56.57
8/2/2023,0.23,74.34,96.01,120.3,166.43,84.7,74.59,55.93
8/3/2023,0.23,74.36,95.86,120.85,166.24,84.69,74.59,55.98
8/4/2023,0.23,74.31,95.39,120.29,166.15,84.65,74.58,55.55
8/5/2023,0.23,74.32,95.32,118.64,165.97,84.61,74.57,55.4
8/6/2023,0.23,74.32,95.26,116.21,166.86,85.18,74.57,53.82
8/7/2023,0.23,74.32,95.39,112.42,166.76,85.96,74.59,54.93
8/8/2023,0.23,74.32,95.7,111.9,166.16,86.32,74.61,54.23
8/9/2023,0.23,74.32,95.88,110.93,165.78,86.3,74.6,54.89
8/10/2023,0.23,74.33,96.43,106.24,165.17,86.31,74.6,53.69
8/11/2023,0.23,74.33,96.66,97.96,164.98,86.27,74.6,54.25
8/12/2023,0.23,74.33,96.4,92.42,165.74,86.26,74.58,53.53
8/13/2023,0.23,74.36,96.52,87.37,166,86.28,74.56,53.26
8/14/2023,0.23,74.36,96.11,83.38,166.66,86.3,74.56,52.37
8/15/2023,0.23,74.37,96.01,84.4,165.25,86.32,74.56,54.07
8/16/2023,0.23,74.37,95.68,86.55,165.22,86.06,74.56,53.19
8/17/2023,0.23,74.46,95.23,91.37,167.89,85.75,74.67,53.78
8/18/2023,0.23,74.58,94.79,96.73,169.95,85.81,74.78,53.7
8/19/2023,0.23,74.64,94.5,98.53,171.9,85.83,74.85,54.3
8/20/2023,0.22,74.69,94.35,104.05,176.25,85.88,74.92,53.54
8/21/2023,0.22,74.82,94.32,108.31,177.26,85.96,75.04,54.39
8/22/2023,0.23,74.94,94.36,111.8,177.38,85.97,75.17,54.8
8/23/2023,0.23,75.06,94.5,119.38,176.15,86.01,75.29,56.02
8/24/2023,0.23,75.18,94.49,121.93,176.18,86.05,75.41,54.67
8/25/2023,0.23,75.3,94.46,124.37,174.95,82.27,75.53,55.48
8/26/2023,0.23,75.32,94.56,124.15,171.59,78.49,75.53,55.6
8/27/2023,0.23,75.33,94.82,123.48,168.41,78.24,75.54,55.39
8/28/2023,0.22,75.38,95.06,126.2,164.99,78.01,75.59,54.67
8/29/2023,0.23,75.45,95.07,129.13,159.44,77.88,75.65,55.22
8/30/2023,0.23,75.45,95.16,132.86,156.73,77.74,75.66,54.67
8/31/2023,0.24,75.48,96.59,135.24,149.72,77.63,75.67,53.55
9/1/2023,0.23,75.49,97.98,133.14,144.48,77.51,75.69,51.9
9/2/2023,0.25,75.5,97.97,132.8,143.31,77.35,75.66,49.59
9/3/2023,0.25,75.5,98.19,132.81,142.67,81.03,75.66,45.78
9/4/2023,0.25,75.5,98.09,130.76,142.8,84.67,75.66,42.51
9/5/2023,0.25,75.5,98.11,129.34,143.14,84.8,75.66,39.2
9/6/2023,0.25,75.5,98.01,126.83,143.25,84.92,75.66,37.05
9/7/2023,0.25,75.49,98.29,123.63,143.25,84.93,75.65,33.41
9/8/2023,0.25,75.5,98.28,123.46,143.48,84.94,75.65,30.41
9/9/2023,0.24,75.46,97.05,124.61,148.79,84.96,75.66,27.79
9/10/2023,0.25,75.42,95.67,125.62,150.3,84.95,75.63,25.77
9/11/2023,0.23,75.41,95.82,124.89,147.57,84.97,75.64,25.34
9/12/2023,0.23,75.41,95.43,124.31,148.49,84.99,75.63,26.45
9/13/2023,0.23,75.41,95.6,125.79,148.67,85.02,75.63,25.88
9/14/2023,0.23,75.41,95.84,125.26,148.77,85.05,75.63,26.67
9/15/2023,0.23,75.41,95.82,125.88,148.82,85.07,75.62,25.41
9/16/2023,0.23,75.35,95.51,128.75,149.1,85.09,75.56,26.7
9/17/2023,0.23,75.28,95.72,128.59,149.28,85.11,75.51,27.57
9/18/2023,0.23,75.29,95.18,124.09,143.33,85.33,75.51,31.61
9/19/2023,0.23,75.31,94.68,120.13,140.92,85.8,75.49,34.13
9/20/2023,0.23,75.29,93.96,120.32,143.97,85.84,75.47,36.28
9/21/2023,0.23,75.26,93.54,120.31,143.33,85.85,75.45,36.92
9/22/2023,0.23,75.26,93.01,120.12,143.15,85.54,75.42,40.88
9/23/2023,0.23,75.26,92.13,121.8,142.93,85.2,75.42,42.62
9/24/2023,0.23,74.81,91.63,120.43,143.18,85.13,74.99,45.95
9/25/2023,0.23,74.49,91.28,117.36,143.08,85.05,74.65,47.47
9/26/2023,0.23,74.61,90.25,112.75,142.67,85.04,74.76,49.7
9/27/2023,0.23,74.66,89.95,112.43,148.5,84.81,74.81,48.95
9/28/2023,0.23,74.71,89.57,116.35,155.12,84.36,74.89,49.74
9/29/2023,0.23,74.75,89.24,116.05,156.35,84.3,74.94,49.32
9/30/2023,0.23,74.85,88.83,115.89,158.67,84.29,75.01,50.76
10/1/2023,0.22,74.91,88.28,115.92,160.6,84.61,75.08,49.58
10/2/2023,0.23,74.99,88.04,109.42,161.42,84.99,75.15,51.51
10/3/2023,0.23,75.51,87.71,106.08,162.08,85.06,75.66,51.62
10/4/2023,0.23,75.94,87.34,101.94,163.25,85.15,76.1,52.04
10/5/2023,0.23,75.94,87.17,99.03,164.23,85.13,76.11,51.79
10/6/2023,0.23,83.86,87.03,96.03,164.25,85.12,83.85,52.12
10/7/2023,0.23,91.71,87.02,88.68,163.4,85.13,90.24,49.62
10/8/2023,0.24,100.1,87.06,81.43,162.85,85.22,100.69,49.15
10/9/2023,0.24,108.58,87.36,73.92,160.94,85.25,105.41,46.19
10/10/2023,0.24,115.97,87.81,73.63,158.99,85.31,112.86,49.11
10/11/2023,0.24,123.28,88.01,79.85,158.22,85.27,120.16,46.1
10/12/2023,0.24,130.49,88.23,86.45,158.89,85.3,127.45,46.25
10/13/2023,0.25,137.84,88.52,93.64,160.79,85.28,134.77,46.56
10/14/2023,0.25,143.15,88.82,101.29,159.88,85.1,141.99,49.61
10/15/2023,0.25,142.47,89.13,109.07,159.86,84.91,141.56,50.59
10/16/2023,0.25,141.84,89.44,116.64,159.91,84.74,142.49,53.92
10/17/2023,0.24,140.74,89.67,124.17,159.77,84.47,139.3,52.43
10/18/2023,0.25,132.12,90.35,132.32,159.82,84.42,134.47,57.19
10/19/2023,0.25,124.6,90.93,133.27,159.78,84.35,126.92,55.2
10/20/2023,0.25,117.2,91.23,133.99,159.75,84.34,119.55,59.01
10/21/2023,0.25,109.91,91.53,134.16,158.04,84.3,112.2,59.08
10/22/2023,0.25,102.51,91.92,131.53,155.38,84.31,104.83,57.82
10/23/2023,0.24,97.14,92.27,128.73,155.28,84.5,97.55,53.7
10/24/2023,0.24,89.85,92.61,128.65,154.83,84.72,90.18,53.78
10/25/2023,0.25,82.56,92.94,128.8,154.47,84.89,82.81,53.52
10/26/2023,0.25,75.27,93.31,128.44,156.69,85.13,75.52,59.51
10/27/2023,0.24,75.33,93.17,127.68,158.05,85.15,75.58,60.41
10/28/2023,0.24,75.48,93.03,126.66,160.31,94.55,75.65,62.07
10/29/2023,0.24,75.45,93,125.88,162.16,95.83,75.65,60.42
10/30/2023,0.24,75.35,93.1,119.3,162.84,98.66,75.55,61.3
10/31/2023,0.25,75.24,93.13,115.6,163.01,101.28,75.44,63.04
11/1/2023,0.25,75.24,93.16,117.97,163.65,107.52,75.44,65.15
11/2/2023,0.25,75.24,93.19,117.61,164.49,110.83,75.44,64.57
11/3/2023,0.24,75.24,93.27,117.56,164.76,114.91,75.45,64.7
11/4/2023,0.24,75.24,93.19,118.03,162.51,123.75,75.45,61.87
11/5/2023,0.25,75.24,93.23,118.39,161.27,129.12,75.46,61.69
11/6/2023,0.25,75.16,93.21,119.02,159.2,123.66,75.4,62.02
11/7/2023,0.24,75.19,93.33,119.67,157.39,125.93,75.4,62.67
11/8/2023,0.24,75.29,93.29,126.09,156.82,126.95,75.5,62.39
11/9/2023,0.23,75.4,93.26,132.45,155.41,128.82,75.61,64.16
11/10/2023,0.23,75.4,93.27,132.75,154.01,126.6,75.55,65.52
11/11/2023,0.23,75.4,93.3,132.44,153.68,127.3,75.55,66.45
11/12/2023,0.23,75.4,93.27,131.82,153.71,127.3,75.55,65.32
11/13/2023,0.23,75.4,93.37,131.48,155.09,122.15,75.55,66.93
11/14/2023,0.22,75.41,93.32,131.14,156.21,121.71,75.56,65.96
11/15/2023,0.22,75.41,93.31,131.42,156.06,121.84,75.61,66.39
11/16/2023,0.22,75.41,93.27,131.66,155.94,122.32,75.61,66.82
11/17/2023,0.22,75.41,93.25,132.3,155.91,128.4,75.61,73
11/18/2023,0.22,75.41,93.19,132.95,156.54,133.21,75.61,69.05
11/19/2023,0.21,76.11,93.14,132.51,158.72,129.05,75.67,63.58
11/20/2023,0.21,76.12,92.5,133.35,160.04,124.91,75.67,68.33
11/21/2023,0.22,76.12,91.87,134.19,161.66,120.68,75.67,69.27
11/22/2023,0.22,76.13,91.27,134.82,161.66,116.81,75.68,67.21
11/23/2023,0.22,76.14,90.71,135.45,161.78,111.7,75.68,64.91
11/24/2023,0.22,76.14,90.17,135.19,163.14,107.48,75.68,63.45
11/25/2023,0.23,76.15,89.66,134.94,164.6,103.28,75.68,62.6
11/26/2023,0.23,76.18,89.13,131.35,165.95,93.32,75.72,56.48
11/27/2023,0.24,76.21,88.6,127.76,167.41,84.04,75.74,56.56
11/28/2023,0.24,75.54,88.13,127.36,168.01,83.98,75.76,61.23
11/29/2023,0.24,75.56,88.25,126.29,168.55,83.92,75.79,54.41
11/30/2023,0.24,75.55,88.48,125.76,168.31,83.9,75.79,54.13
12/1/2023,0.24,75.55,88.64,125.16,168.27,83.92,75.78,54.62
12/2/2023,0.25,75.54,88.78,124.64,167.93,83.75,75.78,55.11
12/3/2023,0.25,75.52,88.9,124.41,167.7,83.6,75.78,53.1
