Date,SOURCE-SITE,microbox-gist-2,microbox-um-1,microbox-chula-1,microbox-ucsy-1,microbox-itb-1,microbox-monash-1
1/30/2021,Visibility-Center-GIST,941,53.41428571,38.08571429,18.01714286,56.37142857,41.27142857
1/31/2021,Visibility-Center-GIST,941,56.42857143,41.11428571,17.73142857,59.2,42.4
2/1/2021,Visibility-Center-GIST,937,54.44285714,38.1,18.96,55.22857143,41.82857143
2/2/2021,Visibility-Center-GIST,941,50.64285714,38.2,20.74571429,55.6,45.47142857
2/3/2021,Visibility-Center-GIST,941,50.04285714,39.45714286,20.11714286,50.64285714,47.35714286
2/4/2021,Visibility-Center-GIST,941,48.88571429,42.22857143,20.70285714,49.61428571,52.55714286
2/5/2021,Visibility-Center-GIST,940,51.17142857,45.71428571,21.85714286,43.95714286,53.55714286
2/6/2021,Visibility-Center-GIST,942,48.78571429,51.34285714,23.2,47.18571429,57.04285714
2/7/2021,Visibility-Center-GIST,942,57.21428571,49.31428571,23.27142857,51.68571429,61.54285714
2/8/2021,Visibility-Center-GIST,942,61.84285714,47.12857143,23.05714286,55.21428571,62.88571429
2/9/2021,Visibility-Center-GIST,941,61.32857143,45.55714286,21.75714286,52.91428571,57.31428571
2/10/2021,Visibility-Center-GIST,941,64.17142857,43.08571429,22.52857143,57.48571429,61.87142857
